AIBL,AIBR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,BAGL,BAGR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR
143.4890574,164.956627,350.5147811,335.8674755,5.50787133,12.29664341,49.48517973,68.15969292,17.93477162,20.8503552,45.90401152,19.77083691,86.39248474,47.50803376,45.53517621,57.28319207,4.518044273,17.21927053,13.15755595,15.95298916,26.82666952,16.57893042,20.26558142,25.34689715,36.45814824,7.925167988,8.99565369,28.13816137,9.272162618,8.244890921,54.05677416,51.00082483,44.8867664,53.81474702,48.64129672
158.8599704,159.0929105,321.7844676,325.3743437,4.41729678,6.053256636,56.74770292,72.96670356,22.32423796,18.31483098,38.02965304,20.20317743,92.65906718,61.88930046,38.49206593,50.11032523,7.728307926,13.62109681,16.85401825,13.3973038,18.72778364,14.93660886,13.54193611,22.64865889,26.93183996,3.792507986,7.328363501,12.33505361,6.539605283,5.194921009,42.95089373,54.46024724,66.05323092,52.24399805,45.66012736
180.98519,172.2150886,323.2075663,325.7702776,4.106328898,9.113384884,60.14928096,69.8402464,22.72313728,16.80459634,39.48299256,16.86307625,84.15661681,59.45019972,47.74258226,51.75535339,8.471174128,10.98789414,13.36477826,12.31192413,17.7252095,14.19512332,12.68883501,15.66261414,33.50931054,5.334822985,5.437954087,13.82610487,6.294896334,5.408583645,46.3757122,54.56063534,47.91712465,51.50070057,50.61397289
200.6245415,186.2018435,338.8945368,333.7273264,6.660050975,15.58921516,69.47961029,84.61459449,26.36300261,26.32643517,48.00500659,28.96446867,99.20460692,75.63304271,46.68345053,64.32269655,12.13186884,13.2368935,16.94626618,19.80268792,12.74083106,15.03693585,14.26866205,22.41386519,27.99750942,4.819419853,10.57829318,13.7891305,11.51402327,10.68950544,50.94069274,73.52773207,82.2201908,57.17156066,62.51693535
209.2511483,181.3951304,317.1504651,316.9450374,3.243320512,5.472771124,70.81806361,79.15901268,27.17816489,20.36598682,40.17539846,26.70371526,91.87149447,71.78849148,36.74737765,64.00804728,6.814400715,5.63696655,11.67378098,15.62982657,18.75216953,7.580230137,8.037099437,17.37544603,12.73084458,8.669794614,6.446674624,28.08205283,8.785038687,5.594738902,39.34848116,58.68817542,85.63220088,51.73620673,55.43448571
222.9535519,194.7571412,331.2606018,320.0113604,8.082556579,10.6062181,75.76316887,95.19888873,34.39740903,26.90215912,44.82137449,32.4432298,103.9489628,78.82019169,48.95638337,67.59267918,12.47893333,14.21908708,15.7866405,17.91041957,20.67576065,19.19459795,15.6770765,19.3409715,12.27236064,2.715984582,12.17254579,18.85455855,10.20432721,12.32494009,55.55099464,70.27170439,98.56723145,56.83192039,65.4026554
227.2051986,189.5513808,305.2349716,326.6594842,5.724554287,10.45360432,77.72239655,97.48189057,31.68473022,25.93868705,44.43854674,37.75965705,101.1954564,69.86298693,55.30858941,57.82390687,9.667205106,14.46101115,18.08211187,14.78152336,24.88531528,14.60447176,15.93509522,9.675760155,6.521730914,6.335355953,11.7695616,10.21979598,8.528531959,7.676780815,48.21275242,73.02476545,62.98179765,61.5888142,62.10497478
224.2692328,197.080172,308.7911922,323.5866458,4.088461481,15.00253325,76.93153376,94.21448434,29.50619413,30.53993202,50.30449961,35.67778627,99.7963722,78.88889608,53.10355219,64.42397704,11.23858711,15.97241965,18.30268377,16.07858512,21.91854245,22.69104729,12.18882983,16.71442091,22.75752231,3.397908995,12.52656578,25.39338047,11.05985222,4.464650507,59.91816945,84.00792126,107.3892346,57.96582516,72.61839071
234.1125094,172.4067865,288.9506143,318.542472,4.435736487,7.678957275,83.08614654,90.86382206,31.63400825,23.33961711,46.41908629,31.96886447,100.4919793,75.94756117,42.81862253,58.60102088,11.48767848,11.00663274,15.2051678,16.64078914,26.61308138,15.73243856,11.55279071,10.98371521,21.99132321,8.851813942,11.04788361,20.65033387,10.51458628,6.662752395,45.2064862,89.13154719,106.1633522,56.56998167,69.86957808
246.7749933,182.188057,303.3453437,304.9168449,3.691167255,5.11102294,74.59052138,83.68535794,34.21469354,22.42720461,42.41917718,32.8872318,92.42149611,80.01116834,47.88742345,61.29626019,12.79142983,12.07137529,15.42128445,20.26700916,28.27642331,18.50551498,14.89731643,15.18213362,22.39382757,5.043242176,13.04171379,15.80157768,9.239822856,6.89344587,41.71696452,84.29007587,99.53421913,59.02737313,70.70201937
255.7281551,187.5411013,287.8187684,307.3448446,0.057010948,4.596061079,88.63679374,93.57053769,32.91951052,27.58597885,48.57697411,35.91083707,87.42958929,73.72163452,52.68337493,59.99713319,8.987087737,12.17178604,12.80587056,21.1275687,15.29891266,15.72900062,19.52029664,7.67961003,12.32456337,3.274957071,12.70584899,23.41168533,8.341202513,4.531785351,56.2626576,79.51917596,87.25103175,52.77615544,68.98763951
241.8272077,180.7853993,297.4398382,301.6820021,0.113215,8.130038812,81.1692234,96.85768526,39.21153954,27.45247526,47.62117373,34.12109147,93.34762639,81.63827302,55.17362786,70.52607522,15.66756815,11.7276185,12.36701354,19.86525156,23.41144407,18.61325028,17.1467583,10.03027012,32.33427141,8.019513834,11.05198667,27.64602108,10.92590459,10.15916019,55.90051098,89.4476699,115.8043863,61.98586521,64.57174308
226.1139791,179.2605145,283.0469249,312.4757262,2.963902922,10.14566672,87.18943127,104.8461834,33.9126071,27.36774901,50.81611556,38.48739415,95.77530405,78.30139948,48.75203333,76.11349629,16.00317709,17.45912421,12.95479473,20.10268483,31.21164529,21.45670136,15.56288767,10.68058936,21.06668209,5.030844392,16.23890102,14.87860525,9.804278201,9.817730846,58.01352824,86.9599398,110.4551727,59.26410362,70.95598565
224.9490706,172.2296929,278.1335562,263.401774,0.314288772,6.696682087,83.8531357,102.1273693,37.91201078,25.14985278,46.66550878,39.30986976,92.17605452,71.85468384,55.46084816,71.37219218,15.23796315,15.39374142,15.98211944,24.78964832,21.95377985,30.53006656,20.06260712,11.1794322,19.68166353,4.760233644,16.56660718,21.12326869,10.43476835,9.231678669,69.21469729,83.61440149,122.3465257,61.7031746,65.8141829
238.9148904,191.0853217,283.1671491,304.2957376,4.221785687,11.65557958,96.09279691,107.2584954,46.74755109,28.7060183,53.60065793,41.73655227,93.53043563,78.04019972,59.55072277,80.43003003,18.98406604,19.75685615,16.77303852,28.04423064,32.27577531,19.12400746,16.17926881,11.27060319,16.18351179,7.604814743,18.34190272,20.31538082,11.61207616,11.46530357,66.9243342,91.51349124,130.5355066,63.08008201,76.80111761
232.3378075,188.7263102,260.3780564,274.5831948,8.856281917,14.97908661,99.23583017,111.2131922,41.63031449,29.2220035,46.94866038,45.49427577,93.10283015,73.58436433,54.1808542,72.36743379,20.50464522,21.30484636,14.861906,29.35117326,29.44337213,34.30810855,39.23496697,12.19666573,23.56471457,8.328015469,18.43498689,16.90324074,13.74915783,6.365252738,82.4354802,74.77824171,124.7110063,62.68458225,69.37185721
232.5989374,182.2857689,257.0648288,268.6681903,2.330048115,2.962208183,91.44003819,94.4175726,33.39752125,32.5449908,46.60374629,35.4183092,86.09909992,80.29041581,52.14136971,82.10580069,16.53499844,13.46451109,15.25350031,21.58510888,29.01542852,29.97109027,19.99029028,10.81332766,27.74159768,3.118267708,11.40902472,20.65015055,8.640526477,7.979436982,56.37596029,94.09004079,124.7054862,61.05203378,59.70360029
221.696251,177.7877927,254.8427986,278.6058019,5.437579602,13.03572541,97.64422375,115.6384934,32.89905449,24.9043625,48.60766276,48.75618763,96.0301442,73.53555215,49.77388292,88.53215739,16.64294963,13.47275498,13.54990338,32.7673617,32.26898601,32.52142028,24.42775491,7.596478939,31.58631487,8.612582502,13.03207395,31.24412093,12.49510573,18.95348391,45.21763192,99.41653666,141.4714347,60.14423536,68.87577435
232.3562477,190.2807624,257.5744185,253.3739701,8.587272442,15.22637424,95.49931868,104.5071903,33.57345095,29.33340695,52.82024459,48.65565486,88.9683627,82.99172263,53.99976675,85.83360351,16.82795065,10.84303708,15.13408584,29.97598758,36.56202053,48.01101003,24.08562754,5.554169218,21.41227872,7.50699566,8.084877838,13.71247823,11.55730665,14.42104662,62.43700413,97.32579381,136.5565622,59.32724142,63.08332885
219.3126547,170.7632972,257.7145782,247.334272,8.617055018,6.321354869,93.83140168,97.94484847,31.21881177,27.57481233,43.0113433,39.7910104,89.24630219,76.45349784,53.69694019,82.23231814,10.84534145,12.4495529,12.171531,28.30390249,35.74873703,54.2047537,25.1187305,4.539329624,25.57073082,6.819759006,12.98631673,27.20499193,9.205363235,23.49594484,60.43286343,93.48953195,132.7208054,55.32057262,63.73975347
227.5191951,173.8195027,258.9536335,267.8136333,12.0420864,9.239390632,100.6306009,118.6236207,41.76029972,30.64940119,50.40958952,49.92865991,92.13136126,90.35829877,54.5559911,90.03490729,16.60602603,15.95838475,15.01778017,32.24248083,22.72870052,61.70304562,32.5527754,10.91072785,14.28804072,7.451670214,18.56346301,21.47132384,10.46202402,22.35122743,62.65320254,104.5542131,129.3568449,59.46062616,64.15561022
227.8498869,162.5716464,243.9882997,253.7104378,6.058501354,4.914235504,95.16964093,110.4213517,40.2628452,25.47021563,43.53569338,38.20682926,75.86885304,86.79197185,50.34619492,79.46548465,9.66942088,10.44172285,12.93431357,26.32441512,37.1261615,49.37469174,28.97407607,7.798772579,30.04422705,0.447889644,12.39650259,15.90185492,7.354721185,12.9132664,79.27336534,93.67695598,120.2778605,57.2120501,64.64546123
226.6259794,171.8952781,243.5559974,242.6289551,8.016916151,12.03262313,98.41831648,116.0680426,39.40054728,25.64505917,44.42109829,42.70791652,84.45897299,86.89817653,51.13066484,76.16179356,14.04858993,18.31774975,13.17507595,33.00079817,38.39601329,42.1326869,30.77048302,8.128401794,14.84227264,3.538175827,15.53729137,15.29276513,12.24514852,11.8277745,71.01528994,99.65770413,122.8152069,53.9963467,62.958688
225.1154394,160.1655143,245.3933246,247.9035631,7.881469521,7.711353851,91.42518261,97.12418697,39.65182917,22.47861142,40.87716411,39.1960787,79.33645983,90.83839412,57.13193986,76.3886249,11.86772674,13.27108308,11.1928631,24.96180833,37.80390451,47.74432823,28.75384953,6.407590172,18.49024659,4.695869981,13.00532804,15.29411413,10.34319408,11.43447365,72.28245,89.75371954,129.5902311,57.49062428,59.80914598
219.9517242,168.0993863,242.3862028,239.4077246,1.236426125,4.210141605,90.54087183,104.0053916,34.52317954,21.66928666,41.95549351,40.70890694,87.68731459,83.76044896,54.32882789,71.44466787,9.234910631,16.02715818,11.079739,31.19873745,46.20411872,41.64920515,33.14043502,2.916706886,18.68368247,4.007181947,15.24212942,16.19607878,7.248702902,11.09772091,73.49921728,89.95340858,104.6806587,59.24954818,57.41414197
194.9593593,163.0030802,234.0060513,232.402293,4.406796269,10.61743657,87.82720833,101.1128064,39.71141845,24.20840876,46.79905967,43.13798772,98.93657249,103.0463262,52.40984102,96.34454758,19.2676815,16.81348042,16.66523808,39.87882083,40.99095249,48.04424691,33.17490361,11.44739425,28.43474196,5.068693421,18.28748332,23.20313235,12.5474636,14.47927379,70.29887772,86.244654,124.485538,59.9135638,67.53493059
225.7880127,176.679087,243.2992404,247.327012,4.336177408,7.270915056,86.54135062,88.9976505,43.08365851,27.04536433,41.8336749,49.39398042,99.98359565,91.05043578,56.93797544,74.72142367,10.94782777,16.28750576,10.51376256,37.02763481,34.40474636,41.2741888,37.47787862,2.084488049,25.48545706,1.215253534,17.05233758,15.43633738,8.343314693,9.720435768,63.88109083,88.28245931,114.5636685,57.49216218,66.95703185
235.1746273,182.1635951,226.9649562,218.6305555,0.54929739,4.134159152,90.26893652,98.41530498,36.50389751,22.48409854,35.28244999,46.5151921,98.29312814,85.51728863,47.62673428,83.13035074,7.725304891,14.38017018,7.535955242,42.93634044,34.8878325,35.68556221,38.84510944,2.004150901,23.76218487,2.384097166,17.41799483,24.81195881,9.349662565,11.69195031,67.80722247,81.90315169,117.6951149,51.13195462,64.53808293
224.4260623,166.8248308,211.0164934,229.358332,2.389153499,13.40083099,89.78768415,95.29342318,38.04913684,22.90601559,37.65738129,34.64318711,85.79218065,82.41225478,45.96133532,82.97455791,10.43069757,13.74270574,10.8099666,39.94353429,40.24033094,30.91811147,37.28661232,2.246359618,32.66037991,3.205354563,10.07556668,27.58856584,9.954942994,7.737701338,71.64827407,89.89486691,120.501529,56.85602755,58.5280941
216.6943918,147.8971282,217.8823428,230.2408906,9.547954429,5.49406124,95.19450472,109.5278995,35.51480487,20.21777299,37.83949492,38.21788985,91.56002724,84.30873363,50.96617972,93.26626833,14.41425006,13.66880568,10.34666622,37.03518819,46.98608878,42.22371955,42.59090685,1.787848652,32.74435469,7.093745435,12.66938188,23.28734179,8.60549992,16.5553743,77.83922576,85.35199797,111.8352209,47.43448797,56.92692363
201.8256111,146.1621055,222.3469657,236.370478,8.11605205,6.729301961,87.82762364,93.49531127,24.90846,18.04687178,37.15386139,44.79427876,94.79444011,84.96861765,52.87259279,79.22937567,7.995205782,17.67005824,15.71296801,45.36716537,42.37147995,63.47869611,39.20691431,3.152711534,30.41405621,4.734080773,7.531872069,23.35456424,15.22592011,32.75694629,66.50255161,91.53565477,111.0681285,52.72673669,57.66324337
193.4547712,136.0861481,203.7624256,210.8319715,18.52940254,7.453908641,89.92562613,107.8496033,22.43278215,19.01511599,36.87352386,35.27050146,95.86782417,79.69852459,56.29577053,64.92027166,12.01462117,16.90720642,7.716459763,38.02955913,50.07001706,89.54315227,43.7137096,3.315717014,20.99455068,3.29413729,9.799617401,26.84579211,14.7622172,57.97969983,54.38125438,89.10596418,101.6715564,43.97691381,47.66374706
189.4044731,134.2255538,181.740844,203.4265646,18.43597308,4.888880888,90.15965689,106.6912347,35.8302784,20.95120053,39.46082171,38.62169686,90.34117014,79.07325745,48.0219944,69.51880889,10.90035815,18.0629913,9.042459646,39.22635296,50.00886456,88.87648954,44.7017976,0.651248663,21.08547378,7.042648874,20.14573767,25.11052133,12.2884203,47.83111307,47.94974121,87.36100392,100.6769283,41.12435926,55.27135238
200.4864997,151.9322118,182.1052499,206.9124724,12.69077413,8.573373377,84.18720649,91.98773675,34.44085766,22.87945914,34.82861139,42.49456424,85.99657794,84.79460583,51.6625206,62.54003062,14.55304247,18.33456744,11.09855592,38.40703109,51.42986614,82.18617522,44.0940057,4.057999236,31.86688345,6.324068357,15.94125847,12.86143918,10.31210246,28.77706567,56.11288462,91.94669419,95.75045096,44.73480511,53.50426794
212.8253752,150.9092086,199.104636,226.5538888,11.48993672,12.47554317,96.64581964,106.6038785,43.01641509,23.96045771,43.14335175,45.93033498,93.34371195,89.66251885,55.94121415,76.49337026,17.81463037,19.54123554,16.35031487,47.96117339,46.70342935,68.09744565,54.31498079,9.706930404,19.45230551,8.946626311,26.21707384,25.78096563,15.85712569,23.25557184,68.5806047,92.21149478,103.7235582,50.59780471,56.74469792
217.0491779,154.6398903,186.3835105,217.5027397,9.682152342,8.527265305,99.00965162,112.9057555,41.091131,22.54179628,34.4657574,39.24981727,92.36344212,90.57101046,46.53835307,81.97719132,13.21039716,18.18959571,12.54856552,48.21471144,49.99569603,55.10229698,53.3232977,5.801135203,25.97103158,6.484325553,22.73251873,18.91883362,12.70944651,19.35642587,67.68555196,91.18808444,96.26089326,41.71663342,60.59146428
217.3692542,148.5207272,199.8338419,220.3292932,11.56237858,7.221447648,95.9855901,112.6729701,37.97001803,20.58862871,35.54696506,44.16514914,98.61180636,88.13874252,50.92176986,71.41484118,14.22725249,21.11990375,10.29104094,47.53973801,48.08798915,57.8342173,66.01824741,5.380900566,39.83638477,7.250640596,22.40012941,23.41965161,11.84816233,16.79356357,64.94195667,91.36176637,94.03086459,48.10931965,62.17502089
203.9133173,153.7108232,194.5917065,217.7699848,9.860355816,10.33800825,93.04527801,105.2378718,40.77448284,18.93653663,33.39145688,37.22749767,91.06602642,82.61568814,51.51208587,76.29786983,14.81570607,16.53246853,8.035586508,48.4116414,52.0899824,53.14792901,63.89234481,1.305487008,33.65974742,6.006755471,22.0020335,31.43866651,12.56648777,13.71303702,71.83655049,86.45663857,99.50022869,47.01513826,61.04300082
198.5732701,146.1780429,194.2073014,209.3044197,3.694838272,5.651374091,93.36532305,104.8600663,39.04648596,20.11768793,32.40260074,45.19321119,81.37721709,94.625127,48.80997526,76.54654995,6.783946293,16.66788031,11.97613375,43.29745016,49.47811317,50.06154122,57.96718203,1.103493211,30.4938139,8.810896534,20.6530585,17.84418005,9.305387863,13.89971564,55.58060896,85.92817952,96.31504346,45.63995629,62.82296255
201.7790801,140.7858185,207.824881,208.5000961,6.470413287,9.329299972,89.32548577,95.84632919,34.90307485,21.06465097,32.18007318,45.61390145,88.78503205,85.98246546,47.68634122,74.89579861,10.94268513,16.17671579,11.14165932,51.04333868,52.61413108,42.54932922,65.67887389,1.514600433,23.42511996,1.573316634,16.36957248,10.37933956,9.716770733,15.34113748,76.76180838,78.47264213,96.49949326,48.51587092,65.41597916
201.319547,137.914527,186.54555,210.6406228,5.147622707,10.4660437,80.63120804,89.75970006,36.62713671,22.36985179,33.13810423,39.79615223,87.99671785,85.76802452,47.39759961,92.33630021,11.31508632,18.86822834,15.34669576,47.24927776,48.31356109,50.28224805,79.9965684,6.04059014,31.42260524,7.22223934,18.31157409,29.3542889,10.76561132,14.50183003,91.04084279,82.11911737,99.01922139,46.87627634,62.93082585
183.3635463,136.9894765,196.6974646,182.2741537,8.708394003,5.649358079,74.13817663,88.41408829,27.34509271,18.72048732,27.39425444,42.72263874,80.93933823,83.07932573,47.77111345,67.5391751,14.24594737,15.73783466,9.041433121,40.24126758,55.97356411,53.92325161,67.68376339,1.195850039,22.27792464,1.561418454,18.2332183,30.98321209,12.48356706,27.25392525,63.39864982,86.3824293,98.07509991,42.04965432,55.1869714
201.4857028,134.9557273,194.0567102,196.0279269,19.27583754,9.159734238,79.63388674,97.32198765,32.69320499,26.64081218,35.00439642,42.12251144,93.61667238,83.56695767,52.70611327,73.51336296,16.1588631,18.0599575,11.5262021,44.93228981,54.82308644,69.28509001,71.29163934,5.930150351,30.12727348,5.988460972,20.31048803,25.24594406,18.07980567,29.85704398,52.22704405,84.02889161,104.1261825,43.67299152,53.74864668
189.4585309,144.0117582,165.672567,184.7737732,11.73292324,6.492575197,96.46489571,110.8820091,36.11641903,16.25549393,29.87445216,42.02493279,92.84422624,79.76109479,47.02006213,63.58342933,12.55874318,21.11361388,11.02065406,43.40419897,55.28811932,82.28171807,85.0893862,4.387693111,35.39351429,11.92544594,18.36788266,18.36218913,13.1624068,19.51081849,62.72973489,70.93230965,99.38264035,40.26911254,54.79988227
201.7982374,133.8481822,169.3019219,198.2733167,10.95546746,10.78050448,83.14078073,83.51303622,42.22125221,19.64656961,30.77159785,40.47085999,74.9399223,78.65088088,49.61896987,72.48551127,8.720861336,22.86022257,13.90085265,41.25896082,50.62968145,61.51094944,69.38919338,5.873508338,23.29061966,8.701366666,22.52592654,30.48842125,14.75122834,15.55959215,53.17082426,82.22604425,102.9101812,44.09214703,62.22336964
191.8847609,141.4747777,156.7971438,193.7035062,9.384756739,9.390159033,81.50476652,95.00029586,42.49288541,20.86559357,31.70195652,36.02669762,75.69161075,71.86645305,50.31077771,80.18902666,8.509582756,17.10647552,9.531037864,46.89596139,45.21061222,51.26899923,74.94251685,8.771126529,25.96167431,8.490605991,17.84387769,22.32868493,12.09704006,16.72556471,73.91361354,84.74027241,99.05518327,44.27493296,58.35153321
192.836561,151.1419657,165.9179702,211.9550455,14.81025965,11.62036333,91.38198773,100.1521642,39.26301907,16.48966112,30.23414651,42.38286156,77.57876396,80.50637434,48.77801678,82.53088997,14.58680197,21.9749165,16.66316916,49.77717773,51.73106008,66.38343354,116.8364948,9.572607897,28.93915556,10.86009522,16.10048137,26.41081766,15.16027459,31.91294517,122.0805282,91.53179886,109.0304133,42.14054398,64.53894656
176.4672772,120.6775118,145.8656686,180.4286495,21.12723523,13.01051095,65.26509124,74.02149482,14.89256475,6.027185249,26.02401841,31.79780866,64.37736311,72.89500068,39.93911701,65.9733853,12.51465223,24.09085008,15.08674236,41.40395044,54.46496854,94.64818977,161.7370137,11.01236367,34.98561235,9.727409609,4.715885813,25.43219485,11.73631957,61.10822695,167.3649339,73.45730939,86.4786497,36.01623249,61.72907846
123.4761535,89.77270994,135.0141599,170.814798,22.39414964,13.36889651,56.87646049,59.21719688,8.921707081,2.599536118,14.58928052,30.28841801,41.4957985,54.01186152,35.83559046,36.17403876,9.603627105,31.51257269,11.3291195,33.08197425,48.90724564,125.9462333,216.9213443,9.812560103,39.01886293,8.304386395,0.169501871,9.828484237,7.98055233,119.0580655,229.4911322,72.45183575,78.92934625,37.04109856,48.82104088
105.0179511,80.57417898,115.7685309,161.2189682,38.24835967,15.92742804,55.84583518,72.13946897,7.353179316,7.306979243,15.40340087,17.49758367,30.56683353,35.54122725,36.99569075,36.98233251,23.5558829,52.38038101,21.76227892,33.81231861,52.63367427,154.8881282,240.0067584,14.48922781,26.90384994,14.02016399,3.195508178,33.10044515,15.64886581,166.7084621,307.6253862,68.74489458,78.00837574,37.0017531,49.32988152
85.09077938,64.24470827,75.06693237,126.8535921,35.60654684,13.88386653,42.59407925,49.09118802,6.813858595,7.164405576,11.36972085,8.98834349,13.88134214,23.44847342,28.37501647,18.49592668,28.95113396,67.32916065,14.60156893,30.0630631,63.35942598,151.3694618,231.9820923,9.865490668,23.71168477,6.819413929,3.335500865,28.60732367,9.748566066,173.3000875,304.4581121,52.08757919,65.82857622,24.4940923,37.2030288
76.92937992,60.90077943,81.59062585,111.4280263,44.68872898,18.92335375,42.33680671,47.26136899,6.858307859,9.036091685,10.21042389,9.939568624,15.59549199,19.41801769,30.58453676,17.14400428,44.27772135,82.75914412,18.76690665,29.05590424,55.88281667,200.6414228,273.4938351,14.79298321,23.23325667,14.02538358,7.010818529,14.03608705,12.10420232,197.6004577,341.8424259,48.62929996,60.38524841,29.6533958,32.41322597
67.45372947,49.5580606,66.20055603,103.7259797,48.79871424,43.11704238,44.18469717,51.03896159,4.996829143,9.278365579,6.709746502,6.745036858,12.68397186,17.93440145,29.39544377,16.57536098,75.27978025,147.810432,20.32089286,23.4238823,42.50598454,170.8933745,229.8413712,14.75100431,14.81687255,11.93372136,8.316054477,28.39856133,11.48091123,212.5910723,290.7072498,48.76446784,59.02936186,24.90577941,30.61358203
53.97524782,41.30630264,54.19410261,81.51633869,79.64560415,74.33740387,38.16972972,45.68357252,7.4599753,10.92655703,8.314169981,19.35863807,12.22577537,24.83952942,26.77615834,20.53348937,129.5309503,237.8341722,25.00259305,25.97707557,35.79278616,191.549933,228.4947993,23.66849979,17.94816965,21.5868189,11.64641351,33.59909393,15.41118163,260.5943708,288.1362282,50.59379148,53.83148633,25.17494395,31.89426698
53.48961233,38.47051253,34.03534326,77.43560983,90.10302792,70.06996291,41.24863925,52.17971511,14.44434437,14.11939194,7.661603161,0.531449241,9.74689889,24.38199216,27.00038338,16.36807573,135.0290474,223.303471,28.5459953,25.55994393,39.33758977,166.3141005,194.0140339,25.43350403,22.27382085,14.42377348,10.37269563,15.6599516,15.43312879,252.1562731,226.3559147,39.45160149,47.72921886,25.771501,33.4941357
37.10520283,33.06476294,36.89856764,65.46329637,94.13688051,80.6639381,29.57676853,40.81517162,9.447183496,11.38358887,7.982733788,9.305469055,13.53758276,24.94027699,19.05508139,8.75731321,141.4949782,229.5614013,25.34253712,21.32092649,34.8012058,153.7599071,162.554881,28.59458626,17.21281264,23.44111071,15.66965258,22.93158373,12.45792966,205.596975,252.7810413,39.67742692,48.91641778,23.79633621,26.42703324
41.05690539,34.08958658,35.16476969,63.59222282,95.64974185,94.9607159,27.0400824,34.95652697,13.05801677,12.42985405,10.11598443,9.583716912,7.805261904,21.65817285,22.17688615,17.07382088,165.3448892,240.2684293,30.33232106,16.42298177,38.29178851,130.4378135,141.5680639,35.9731286,24.15363817,23.65626854,23.80701501,27.32543992,14.31853445,215.9123254,255.3733679,36.55090661,48.3933736,22.76993154,21.78478155
33.08478567,30.49721459,23.24036406,57.58183371,94.21506835,101.3915675,20.76118438,28.72380197,13.6149112,16.54725435,6.206732566,9.457398898,5.374379246,22.28985887,20.45660495,9.675664205,160.6528602,225.4656528,30.52147077,19.44390073,30.27948484,113.5644381,138.4019182,39.23774923,20.68988356,21.81865063,27.78467831,22.79449229,15.09158528,193.9961782,254.7596351,31.92523706,46.03078459,20.23071102,27.18597666
26.00359479,22.52154263,25.26930898,52.44937627,95.04648958,104.3012659,23.49703462,33.804379,13.77999526,11.50541454,6.640956732,5.645707484,7.013763034,22.95001529,21.08257618,3.386736156,159.6737286,222.8534978,33.38363164,15.31019654,36.15281537,104.1333742,106.9562556,42.87830214,27.35666978,28.3336876,25.85357486,24.03682834,11.05078735,174.9828895,218.1818863,24.27899036,35.77730429,18.49678876,19.03426705
28.00885904,27.26335001,18.38519925,54.13545271,106.6719136,107.4177716,21.94322709,35.09383793,15.37769167,15.77640451,8.323431747,12.50390108,11.11315044,21.13287221,19.99233319,10.31274657,155.9283837,229.1222704,36.03764573,18.21673118,29.34901495,107.4393169,108.065208,51.45990323,23.47826917,29.73945359,32.51596248,28.86585284,13.60878324,162.7666432,235.8595906,31.79647866,35.59485726,22.60981681,22.61355212
22.52205933,27.16745778,24.33824573,50.19761309,103.4709556,119.3704676,19.19742885,38.21573282,13.28957424,13.07496133,8.800363949,9.965875461,9.426154355,22.5383339,20.04929812,6.687390723,163.4326192,228.5104485,36.64816733,15.76585869,19.32114735,87.00907001,85.99522398,67.84156171,38.57454524,29.450262,28.23655114,27.06780256,15.55408293,150.92217,224.9238047,26.54699179,32.61596187,19.23985963,23.00316788
17.29343999,28.94098409,15.36163304,49.97441327,97.97840577,119.5287892,17.43145284,31.87842313,15.52809156,16.44439442,6.547937767,4.120741122,9.639547077,25.33838363,16.71511292,4.987805905,144.5282567,189.192194,38.36381557,12.54616083,29.78542724,61.3270066,70.21816608,94.10332415,47.31344946,30.61910492,42.25917383,26.37135685,13.73297388,97.6219927,222.9686921,22.18079802,34.08999316,19.32911849,19.95392249
19.10518997,26.9506402,11.89127547,35.82773739,94.83027866,120.3206048,15.51864261,23.52023752,16.9902725,19.75799826,5.013743578,3.346388284,11.16385563,26.94116986,18.67881764,12.54331887,144.5010962,182.2853458,44.45882382,13.5504053,16.06702159,55.08201169,52.15663559,109.2189852,36.31955602,30.18171364,40.75949585,19.76039573,14.19631565,60.3335927,215.319158,18.58930124,31.57529211,14.14719508,19.14814042
16.67504127,30.06074505,12.12194834,38.26914264,91.47425923,117.367545,15.74616702,32.38359381,18.51743827,19.98363563,6.311010296,12.3618837,7.330149787,26.9631487,17.97871427,10.93560418,138.6684329,165.6703617,44.83508353,13.13577739,20.98324292,52.32091086,64.29058819,128.6913287,41.11426851,32.50769136,57.5540611,32.565186,15.76845754,36.96599306,203.7787794,21.03471876,33.49252988,15.93435636,21.76190894
21.75387096,37.43533192,11.90617168,39.29248713,99.12900692,121.3994897,13.1490568,15.83582363,25.46174341,18.56755403,10.57769412,8.580084347,12.8169211,28.17016569,21.82284559,15.26675012,154.2266666,169.5235175,47.09701083,12.46884099,16.45073354,41.36749387,59.59929227,154.3554621,32.37971279,37.72529513,59.96238432,24.93984768,16.40314856,29.87555043,209.0580192,24.12904616,33.6591472,19.71278371,18.39814371
19.11093297,31.54242257,13.66748191,35.91434537,98.96615141,124.9514077,13.38058418,14.58991962,20.18669509,16.72598625,6.700561011,14.35922843,16.44614767,24.47761137,17.0094735,12.50890409,155.7228276,181.8820858,47.98365193,16.186849,25.82178336,44.11496465,57.69403314,166.0824519,48.72720142,39.52917564,62.6381256,37.42388305,24.79143548,15.18750039,190.9338366,17.54643239,35.5908289,14.508552,21.72321121
