AIBL,AIBR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,BAGL,BAGR,OLLL,OLLR,OLQDL,OLQVR,RIBL,RIBR,RID,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDVL,SMDVR,URYDL,URYDR,URYVL
19.55262211,34.89361743,21.73033432,24.21534618,228.147304,183.1841537,3.927102787,31.46556228,34.72515421,35.5539871,41.66614227,42.29487737,14.6669773,18.59028831,111.0753025,210.5909947,135.5790809,63.81968814,163.1970926,153.4856044,49.31356989,45.79678013,90.03448288,18.10246545,92.86277813,81.08745147,15.28360595,4.537598773,122.0184517
23.17440037,35.79839757,15.26594457,28.73759876,216.002306,175.5582888,0,38.56100796,30.57950832,47.36330282,30.41416816,37.27139545,14.26477803,19.08517508,112.2330886,191.3579874,115.3107697,70.32410489,180.6479212,143.409394,53.6601347,42.52363964,81.96226523,18.87047517,89.6221872,110.4808468,19.82777205,13.09760079,120.8355176
22.4215813,43.75307827,24.04066378,27.95368396,208.4228372,170.1039191,5.038393824,34.20386247,34.62271736,53.2261498,30.05887187,34.54804082,7.73538565,12.85424577,110.8249931,212.2265738,135.9679765,66.93689841,184.783628,160.7962155,53.53529398,49.37359868,93.86093899,15.60377799,77.41682846,103.1019867,16.47535808,9.285924631,106.8297511
28.84521237,49.60238679,17.84375101,28.73700739,191.3564052,201.7139842,8.068455279,21.8018312,33.8329019,50.40348056,35.92042445,35.80104997,16.08601848,17.36686533,113.7783695,197.0441651,115.5646652,49.50954147,153.322684,133.3437058,53.96302521,44.77092188,77.31226219,22.61425508,70.93888772,68.57650738,16.69414297,9.41671355,119.5023124
28.50529736,64.8198282,12.74513133,27.17390273,183.1950036,185.9108939,7.032881474,40.70153106,26.38240528,38.80649555,37.82894189,58.12902137,24.82048067,25.11924106,114.5693163,187.4904437,114.7575573,55.97327792,122.523661,170.3849395,53.42805804,55.25088473,67.58776078,22.21167161,69.40501845,62.88436751,16.38971109,6.944765478,119.4685391
31.4926874,71.65957685,26.94576558,31.94832059,200.2917433,172.0817308,12.07701887,40.49620546,30.44345934,38.89769403,30.13782679,47.62393743,39.57294478,23.00132091,110.3292996,194.5624604,117.9320203,65.31327243,158.7407902,152.7739622,49.44312088,43.97987158,69.33446937,22.36084127,83.06663714,88.89652068,28.53048189,10.65559771,114.9632508
37.45696328,53.76029367,20.32555373,31.66133837,215.9304396,187.9922115,7.865922548,32.84528217,25.31667858,28.98042347,31.97136328,41.2623868,27.63917451,22.31796041,120.0079341,198.7664275,116.8538108,69.21711753,189.1262215,143.631463,51.6602347,47.38572431,70.26817886,33.48002002,94.20230742,94.98961298,17.68199074,9.577864321,130.2553401
30.01062722,50.70412072,10.84053948,21.72866523,210.5046209,185.6379607,2.035239181,28.81697559,16.05554008,23.94087801,29.39468318,39.93006451,24.88387673,17.03569445,114.0555441,215.9529477,107.2163424,71.68741433,178.3402001,124.8974088,41.70024828,46.60944127,63.77511185,17.41167238,98.19084398,105.1817858,17.74578563,4.957827061,97.83249959
30.67415462,52.73776114,20.90907935,22.24411397,239.4069515,206.9502201,8.510935094,28.08694443,24.66719344,27.77158736,31.21366422,39.20257898,26.54539226,18.97951618,121.7221143,229.585455,119.8777719,83.25382213,183.1393028,143.9663325,44.39420975,45.98756949,76.06922786,20.17293218,95.58818211,116.6913422,15.05456568,11.46064386,126.9793435
30.93234654,55.77580028,26.31786502,35.9065922,245.6065966,222.3964137,12.04128556,38.14355457,30.66121173,43.45287976,37.76238101,47.33700756,28.65665142,22.69674197,120.2187327,236.1586457,121.9786208,119.1537022,189.6936274,153.3625599,50.68797424,44.58887375,73.89764236,34.29707876,108.79249,119.746733,23.95888517,13.25863052,109.3439577
29.39150005,41.88096187,17.14980866,27.05049013,227.9185744,199.8258222,8.895325295,19.29891558,37.60212825,39.83317834,33.10333569,34.69494637,22.78658667,16.1612012,117.540113,234.5146794,108.3761585,102.7090444,190.1600666,147.2441003,45.14541893,46.0643309,81.11864313,22.49289488,99.48244524,104.9073779,20.20534544,5.395045443,104.3986498
33.13821759,50.99426111,20.73988326,30.50046965,248.4300428,193.892131,5.858833322,36.28770804,25.23945369,36.11899735,30.61742866,44.75017591,23.22556655,10.64421124,116.4231411,224.6089206,117.5361342,96.64565704,197.0973523,169.418545,42.75994199,50.79577404,72.82326865,31.90397349,114.5403167,125.3053102,24.70043544,11.3843922,109.1378331
30.88547579,48.8123682,17.66838882,29.18570261,236.3843394,206.9667258,13.26043457,34.14183869,35.08173712,26.25330936,31.35540566,41.83472927,28.2242862,17.19436607,107.6024454,248.4997595,119.8027385,86.63701987,194.5058725,139.3773423,40.81968964,47.93344152,62.28016264,28.56684578,129.5543034,144.9062027,18.38061819,10.56865778,116.1025214
40.66177585,51.20987955,13.97906833,24.882658,171.5435866,169.9739006,9.010580119,15.4040213,22.93883409,35.6663676,25.78320653,33.93790474,17.06953265,11.98393802,95.8028958,191.8896197,103.3111307,63.59891459,176.0161795,145.7017597,33.79834126,40.55307712,60.3247831,36.71705381,99.78051193,109.2511536,14.38355071,7.673924445,114.0474396
43.14568742,60.64974935,19.63328202,31.83979379,161.5402887,170.8090989,9.842124154,19.64556225,31.11938385,29.71800957,27.11337637,32.37713801,30.83892875,19.95185406,100.686916,176.8880815,88.72430794,55.75916212,158.2825926,145.4763967,37.38548537,44.82310073,62.34610786,33.85316171,86.42514282,92.59507546,19.2761149,6.142093294,91.14686852
41.05172391,72.70418177,13.91694854,21.32935369,128.3505079,144.0629943,7.393284318,13.23517967,31.74573967,35.34747601,33.12950353,43.10360032,27.40970224,22.45991387,84.63069391,154.5290117,82.68117493,44.20906141,121.3763832,136.3931459,33.86516007,35.20625369,57.07834322,16.8176452,67.58048284,72.64993975,20.78577381,0,113.6290693
53.95277457,82.60943127,11.70748566,22.53242363,87.4930936,126.2728502,7.438749982,6.980460682,41.99499579,30.78357971,31.32078041,38.37960322,30.43378095,14.70832123,84.55129182,101.1033786,60.71662728,28.60198939,89.55547604,129.0975985,28.68231122,40.65137309,36.89206649,11.10874095,52.43158747,42.36131694,18.61596173,5.29183034,113.5258221
76.70858371,128.2517558,24.06626606,26.42139144,64.28922778,91.00651891,11.24617157,7.226457827,38.57787612,36.3114477,36.44882256,45.98403112,32.40452002,32.60320035,58.02732378,65.28656689,57.12039772,34.81835245,72.36825234,140.6582213,26.92463821,45.47104518,31.73754572,14.65696708,62.06642066,40.12222176,15.1178688,11.69263185,118.5133161
99.98828739,156.0874513,130.9436717,103.8041899,63.91275082,83.47076146,40.73456465,19.7602037,43.33634538,35.52379672,38.04065331,49.24756403,42.40118507,35.5573358,73.78713166,54.01655519,51.96701905,23.6021388,64.14980818,139.3959772,34.89605402,55.98053355,28.21693683,20.32386372,61.69214911,31.99108937,33.69350466,10.21955211,108.3176179
91.68283175,139.2984168,243.4591658,246.5608514,41.70751405,63.76977322,69.99147565,16.36973705,23.54828661,25.58444984,30.65662809,39.62096474,31.82948469,27.24572315,62.64440844,34.44127524,35.36775004,18.57770279,46.44022742,126.6166015,28.0438931,52.44170001,14.26508253,4.177026543,37.87395474,17.11563071,29.05129776,9.463967788,83.83803014
124.9313577,169.0590639,282.9745243,325.3168859,46.10470851,50.11086413,96.94865562,31.5785502,40.08651135,26.14602206,36.15953678,40.57190141,32.25431837,34.95717012,59.99200907,25.59957373,42.51207418,24.10653556,47.84677336,138.7647974,19.42545946,50.49510967,15.32344775,23.15540293,48.91574375,20.75082754,44.96611016,15.46392801,78.35601769
111.7403249,160.5601217,307.1992516,361.6181773,36.16760652,49.8088651,119.5299442,44.81435587,39.01169536,33.23145344,36.47372778,46.25408378,37.06032713,40.90968828,48.54054505,20.07032815,35.04150364,19.25487,42.82206079,127.9690643,16.65524775,55.04989141,14.82910885,19.79874764,51.12421164,18.39293887,38.80251169,16.53588274,94.97149862
148.089702,186.9328572,303.4506657,397.1480126,32.66608265,25.75322011,135.2783822,58.70738992,36.51011782,34.11382324,38.59881819,39.03012287,36.56221795,37.57515819,54.23790432,10.56736482,36.14098099,15.9401141,42.42435297,121.8621886,13.22862115,54.64761305,15.71540704,9.829218913,39.20491973,10.50425863,46.21970874,20.81749013,77.57401235
172.1160691,207.6011835,336.1298255,423.9511338,34.73212758,47.55163365,167.2768064,82.71397312,40.95177899,21.64074913,40.69367987,60.84510872,39.61706694,48.64101898,45.45954685,15.81772246,36.04683053,22.05773083,43.62003172,128.1004898,25.85491395,60.2496872,12.8655853,18.02139278,38.83336891,20.77807579,50.46986845,22.97160157,83.81667133
169.9426491,205.3667517,326.3327004,417.8319852,27.7600481,34.41506974,151.1122072,72.85821967,29.07670831,18.9676882,35.15212865,42.67738599,41.54675909,52.47007251,30.60885349,12.90862031,34.82528158,19.18632576,31.22472096,107.3162599,16.20360772,57.38128214,10.19028796,7.489792731,34.70171498,10.10753248,49.02073787,15.6488742,92.42992994
173.9683075,182.0337238,297.9240009,393.2122772,27.20597473,21.58266968,160.1015592,81.18775712,18.31545166,9.908458998,29.38331324,38.80068666,39.74319329,48.07532709,26.66303483,7.633677774,23.27309078,13.05436309,39.58770696,94.27403737,12.02461473,44.46833215,11.71983798,1.735838083,33.73421742,7.400462904,60.03316039,18.76052852,77.34288112
177.1447304,183.290764,329.3578464,380.3063868,25.03420885,27.30746494,134.9463034,82.08227725,25.33773651,16.11221277,30.65516248,39.02191921,29.61779791,54.90230778,21.98168076,0,22.57641734,13.72387175,34.17911529,94.66127221,6.56320468,41.44913329,4.20529873,0.649763941,23.84003039,8.658106074,50.21673048,17.17211246,77.01253941
205.3372911,208.7203342,311.0514938,407.4082718,34.38655668,28.75672288,176.5958215,90.35441808,30.48971147,17.19652302,40.03254667,58.7354843,40.26334793,65.94045288,34.20287507,10.07239819,36.59015845,21.53177514,42.20223786,123.2707344,13.89387758,50.72750352,8.936222882,18.72735463,39.36399684,13.46512552,59.53258179,17.42126196,69.49462255
188.0717393,215.0537651,316.8047561,393.057655,37.12159661,29.45839439,179.3701551,113.7835904,32.66171639,20.25725783,33.81096641,43.98242164,47.46753545,63.63717846,33.90219648,14.36292322,31.46904683,16.85162327,46.86907298,91.87978447,17.28097333,43.89808979,13.70003031,12.47041531,34.29621513,14.86712862,51.13075856,24.81998986,58.51871925
163.3143267,218.6069452,331.7270983,382.0495906,23.12355286,22.06267884,142.083878,104.9832064,23.29990759,20.32596984,34.74269516,44.21544624,40.54367052,62.36467466,23.66289284,10.57468695,28.62317637,14.84456727,52.32851462,84.10250698,14.47042753,38.43577479,10.06550049,15.75961979,37.71390514,12.27441458,47.0366721,19.9156546,63.54941839
188.6028618,223.0955185,297.250018,374.7731214,30.53024599,18.53443895,159.668437,117.3382024,24.84726301,20.82594642,33.38086469,48.94624527,49.08968545,75.56121069,35.45091167,11.91840937,27.36280369,21.74143055,49.98030847,81.77713572,10.46468695,48.65973704,11.50251104,23.89170661,31.01811084,10.20715711,58.58106609,19.34986244,72.56255884
133.4896166,178.9171417,239.9583887,339.1247321,15.36640284,12.62928711,131.2622125,97.0142026,18.72863341,7.469618996,17.25751141,32.40058581,35.75124677,50.22155642,9.183651533,2.336987632,11.88467277,4.349828987,37.42542108,52.15675615,0,23.29677353,2.336548388,11.35256407,17.17407405,1.932792342,41.1362035,8.613998314,60.28419183
154.0190329,192.9007902,280.201722,343.8153572,31.73879921,23.14926228,146.6562391,110.258955,29.8536099,18.06765524,24.7097184,38.60675348,47.55485893,67.68381418,13.19430815,5.438997862,25.29570038,16.69887452,48.99390048,66.44189045,8.521614141,34.23694345,4.554461919,18.32933881,37.43542435,11.59443875,48.34048822,19.51486506,74.87337278
144.7038421,193.9076844,306.8553299,333.2964512,25.16783473,12.45430719,133.7250263,117.4635974,27.12094525,18.32967943,35.82209884,33.45836156,41.41872445,64.96521092,20.60786576,12.26150321,28.59255772,13.77652772,58.95238364,70.00749906,9.976997165,32.8933462,6.149177181,21.97947336,31.1499536,13.71215135,49.15713216,23.72721986,60.57077463
158.4074114,176.8776166,268.1407304,336.5882439,17.50216524,9.136348199,138.5532645,99.81910605,22.69234047,14.30501919,24.45226719,28.80668607,36.64182036,54.32432242,10.85029599,7.082516185,18.97010822,14.60787549,44.32858622,55.51146734,10.91677722,28.31587278,3.000013805,9.905861823,25.60427788,9.187957093,44.46779303,19.44580748,50.06964535
146.5097028,190.7725624,273.6479307,309.1530382,23.84940398,12.49607683,116.4356598,91.56654166,26.13101688,18.67505848,24.24223412,25.517983,37.03423229,54.94408855,14.5492815,3.488797828,19.37196744,17.41563628,38.32577083,58.03665748,5.061274028,38.47958395,6.172149787,20.44162156,22.7455533,10.04085051,37.25082784,14.47656892,66.93035091
158.5120816,207.3319094,261.552603,324.4349673,28.29087518,11.36484051,147.5374214,97.49204132,14.84003068,5.434765711,24.1664438,28.19071084,41.94883204,50.70716321,21.11165279,7.851606612,24.22260601,14.92025046,38.29795515,69.76495807,10.44296345,30.42049082,11.01326514,15.42490667,41.67784788,7.765398903,43.85313212,20.17448405,82.15962839
166.4379159,188.8038325,250.2758298,316.0904108,26.560229,17.79459866,142.0831825,105.5410496,22.02123873,14.24865377,27.39170832,24.01091784,48.23444378,62.24129977,12.02731012,7.823524731,25.93378915,30.82718036,55.66635753,66.33835046,16.03178399,33.74766599,8.038789842,13.16823235,40.42076936,13.75921096,50.7301783,19.63458379,89.83579115
164.6180118,182.7321462,242.4700625,321.0820906,29.93462109,11.1487215,136.7632789,94.19315815,29.16340129,17.80106082,24.90605519,29.30698372,44.48644961,59.69910419,22.46308144,7.202091082,19.23209827,21.91763109,58.66483442,66.06984442,22.3338959,35.973388,8.661403233,10.3410971,29.37357943,18.16170387,50.6229606,20.91184545,68.64155852
149.0033154,210.612793,273.5775274,319.0981031,22.42949951,11.78067288,122.0482106,105.8037393,30.10374425,30.90005346,27.62131927,27.15024779,48.53016707,57.09404616,23.37354962,10.55239936,31.63825789,23.61189784,56.72824822,72.8022925,23.35038085,40.95762681,20.50168456,35.34174923,34.15738026,16.50267917,54.37862233,26.06690248,85.47680037
167.9899203,200.3396623,262.6404939,313.4530015,33.64804685,18.27815976,149.1625119,121.4852676,33.93698384,23.57304015,29.98611374,33.48996347,59.41238511,61.60288353,23.78493191,12.76289236,31.83448522,35.41817306,80.40928298,86.99634313,26.65454298,51.43038086,15.03941277,31.61479148,36.97362836,19.57836068,57.83667646,21.57215632,85.63210752
140.6354053,186.7607924,265.4754959,311.0591146,30.23364107,26.49903822,113.0996559,109.7628499,32.54982057,24.11062486,29.65354977,27.42418318,48.33814484,54.71201593,9.717929359,15.41926348,32.50455578,26.21629216,73.5306843,65.41429015,17.46013592,48.13566092,8.7324744,26.84242688,32.08848794,13.69385646,50.04625237,34.28315679,78.2840952
146.6265148,171.926153,238.5741611,295.1529406,23.2931603,13.87113451,114.7483253,107.3350461,28.97831041,24.4122797,21.15470274,18.01804313,43.94827737,57.85505652,13.95323625,4.060295322,22.04748742,16.01132323,62.19934855,51.29112631,17.28189823,45.54187473,7.932145651,27.87502696,23.41057243,14.30263246,49.38808635,22.90314732,67.70383507
153.2619538,169.8365862,231.4418522,302.8426006,32.49567822,20.14681045,125.0044516,113.3878105,35.78426715,26.52095599,26.20952431,29.29791583,50.98636728,64.09463338,23.83269377,9.70005718,32.85403563,25.36328992,66.47412545,73.29621064,23.46661622,61.67937032,8.031703932,25.27480111,29.56089787,15.49027825,52.93838636,27.13452968,72.9619218
150.9129755,161.2249771,229.8541161,290.8791958,32.070429,15.66650513,128.5359306,104.0213539,29.57995637,21.55058432,27.10436124,17.45438612,58.15390772,66.56748773,20.43179588,9.691380437,28.27237881,20.25238053,52.04480294,61.50579473,25.03014404,50.04833873,10.22168906,23.35355282,28.48300228,18.76501505,50.12818055,29.33294848,65.75644024
139.7993161,150.6257326,217.2038887,279.2262074,30.86443029,11.90301374,115.5073971,92.67723283,27.79569672,15.13073643,15.99459658,26.02893549,41.50683772,66.6494943,14.35602726,11.57735145,22.15127926,15.47572956,41.91808731,63.98902135,13.69213984,47.54882038,8.369057281,18.03700426,30.45086749,12.64671003,44.69155793,16.15860893,75.88033854
123.5393984,135.126441,214.552714,264.49087,28.45279893,10.72285796,112.0505792,83.12211071,21.63837465,19.37836131,12.92826046,19.79015494,39.49804136,44.00348711,13.29231344,5.132110891,21.22223385,9.624947379,36.52222464,63.37403618,14.97027228,48.76250137,2.696094492,24.6033414,20.41144199,6.00616722,40.78304034,19.93832339,62.97974261
125.0480406,139.8750757,216.9513813,262.798499,32.23700104,17.26203266,108.9068474,101.5579783,17.0446982,12.22130999,13.83313434,19.9295665,50.86538462,46.56583457,19.08079817,11.48797022,23.05242863,26.76004388,44.61727351,74.4234287,13.19839127,46.33306016,8.699062682,37.96412539,33.45061028,11.18339978,40.25104047,24.27626642,80.43528047
136.1022396,143.8172035,210.7464874,263.7347576,34.88357612,14.90130955,113.0330295,92.70190681,25.76390949,16.86516805,19.47773469,18.94979202,42.54895903,55.52335391,16.2487852,13.727068,24.58837034,21.86774237,50.46186058,72.39894853,22.24162105,47.79647005,7.404483131,9.463430536,35.67627825,19.18311457,35.13016229,21.26162454,88.17310859
145.341002,151.1530632,210.1349773,250.1994619,28.82839783,13.98392152,116.7197877,84.94859484,25.15653033,27.22240819,14.96647784,23.60020851,41.82327905,50.60282421,20.43179588,13.56858641,20.27747594,25.37198593,53.77921727,74.06056383,15.41922486,47.90806293,9.168379751,22.17394032,35.40354604,13.04902034,39.6346244,30.32682012,79.12555347
132.0860807,138.4991193,207.1852486,252.7882301,24.40212741,10.83190019,118.4823127,80.79855518,29.43363534,24.85726429,12.08255806,20.42600554,43.88714734,45.77522457,19.64503622,11.63080454,21.69679192,12.17439143,48.83542023,87.38984078,15.06244778,40.34387996,5.328332052,20.97822613,26.05490606,14.98177105,39.54513078,25.83869938,75.08670334
126.1986665,149.2447673,232.336208,265.3108114,34.46457512,18.82769263,97.58307021,84.73173381,39.67690996,37.94543863,19.07632541,19.26187583,41.22466459,55.67516706,17.15350885,15.56486938,21.3402923,19.20776899,43.68071045,71.67185113,23.07271966,57.46879805,11.5459632,21.13901393,30.93123516,13.7218758,37.72350343,21.62132896,70.75628179
142.7901703,157.3760673,200.1005076,253.628786,44.05016825,15.75235827,110.0661759,75.49973262,41.24049635,36.93583299,16.49859188,22.72240058,44.25830973,61.82788315,21.88229593,11.18945968,25.25078541,13.88240622,39.0792701,79.95711798,22.85640877,54.23568288,13.40537309,38.49872877,30.30138799,14.09575361,43.18597953,30.30088436,84.04737947
135.1349592,161.8434716,213.238083,254.5209211,29.23031091,8.960806279,90.01123122,76.27099866,35.67631451,32.50883864,15.97090627,23.89595161,38.08838856,52.06391172,15.92838614,12.09645547,22.14510653,10.25945793,43.34368509,83.25758625,20.72612694,51.66475886,11.26479885,15.34169207,31.75239394,8.564452677,40.07590098,20.34954897,72.85858976
145.4105301,161.5063804,199.1219372,256.5474498,37.79381367,22.04414946,116.9700318,94.36989579,33.80521457,32.71646377,19.0911254,27.32429188,48.0064039,59.17569225,22.54068316,16.96923951,31.13680017,23.41267748,38.47057663,109.6509376,26.12217529,60.6355598,13.61476682,11.64474023,37.34555734,15.14800912,52.78837548,29.41246644,75.24965344
131.1342681,159.0148691,188.3130644,229.1697275,32.30668761,16.62858578,88.84800078,78.31888289,29.44046784,18.49520771,14.61402743,13.70625462,34.15991989,48.56795596,14.53585724,10.63251454,15.92439123,8.593818344,39.73592246,87.92030058,15.98778156,49.67448435,8.430739144,6.451314831,32.93173728,7.540156947,32.32407133,19.37397872,80.72490372
141.2322328,160.0805594,184.5602744,251.7062934,26.44632097,8.792386644,104.3690306,87.72782763,27.85924611,27.25998026,13.26591971,27.08470827,39.60247451,57.04185544,15.83058109,14.13495726,22.72988938,17.75935227,39.04616552,101.7560956,22.65412622,63.47967213,16.39470965,17.25721384,40.26632014,14.09052221,40.28368667,13.9351879,79.76486011
126.3565505,152.0813885,187.5662737,229.1441607,28.73102466,7.183081426,87.6169668,84.18664642,15.9798887,16.99186586,10.46463463,9.988751406,27.39381469,44.33577639,13.68962444,7.903325639,15.68609275,8.785982098,36.75544999,104.7368697,20.11408049,54.54583278,11.56940813,19.33657582,40.00973118,5.649842654,27.12223001,19.99934993,66.57888443
127.013478,140.3927231,205.1544614,238.1874259,27.88962588,13.78807285,101.3786041,86.31594221,15.60818481,11.21109677,6.483086569,19.40418667,29.72031501,43.85254483,10.83641702,15.26512944,20.98913658,13.19654773,36.61043793,101.2709904,21.54947332,58.3246343,6.701297722,43.30346674,40.27180272,6.437800369,33.18927312,16.28298174,67.49966169
112.0087495,137.887039,197.7536113,230.3269429,37.1014713,9.907821229,80.47912812,81.42259335,22.53549665,21.65181906,10.5421956,9.393025872,25.92405703,41.62719612,20.14042863,11.86077602,21.6126534,5.796652263,37.00599973,75.97674109,21.56126511,44.21794274,12.34809398,28.07523691,23.42587787,17.21807495,26.92026984,17.49981238,64.4694535
109.6224086,144.2748416,187.8843353,228.5472756,33.19002034,18.64277281,84.84602672,84.23705462,22.39819748,21.78651605,10.11516638,10.06069699,31.65103011,45.98570718,18.23570973,18.61291543,22.57114128,14.30227167,37.7069738,88.23456875,22.04145456,45.04410328,9.872003142,19.1595156,34.58846656,15.64119825,35.68205405,17.18442147,75.62928638
110.1402676,147.7663089,205.5311235,222.1785111,31.818201,3.076296258,91.80637408,81.36707123,19.89998733,30.17444858,8.290930446,13.45577943,27.48662254,42.06300042,21.16372368,12.25524743,19.34718631,12.63039495,39.10783881,79.43274951,18.1235433,42.4841318,14.81143202,20.97876057,37.19925714,8.905339496,23.9651944,24.69304485,70.11808915
106.1186203,148.3576094,178.8149541,197.6953759,33.93946409,5.797976748,73.34683883,90.21955026,14.42866054,14.01699422,7.003566348,3.635967603,17.24108028,32.25069522,15.54942578,9.967498114,23.69735677,33.0305727,75.62303085,80.84922125,18.39227729,37.87759119,7.012669218,21.74191996,27.14583566,21.8891069,25.39979412,21.31107777,58.69548793
82.14401534,120.6999777,154.3594587,206.7148941,79.61027837,20.59501786,64.10413853,89.46142593,5.524766702,11.83093028,8.226001744,5.898334839,13.5285472,32.19380967,22.10994385,52.02874248,22.91328694,61.02797642,154.3303776,74.28936189,20.21806106,47.66097871,9.667495079,35.65267306,57.80983607,61.95601289,22.80750732,18.63313751,78.31810905
73.64719317,88.72641515,124.3667296,158.071186,92.03636402,28.52929075,59.30601469,81.73129545,11.69308706,17.13321085,4.537191678,0.789956902,12.96707694,25.08003559,21.81153822,92.96441559,31.44617877,62.20938335,176.9159677,88.45940185,25.72698651,38.80354376,19.92887315,25.1005551,58.46513791,74.88016406,24.07626944,22.20851617,70.07337278
62.72512913,87.92486719,95.26735149,134.1570791,91.49363269,29.402197,45.44224665,69.26051953,16.0128576,13.80420624,2.475965578,0,5.144605928,12.19949902,30.49675668,92.71967148,20.83262019,61.08140332,185.0451789,80.44964034,21.48004375,36.32202543,28.49565449,31.24789967,55.88292745,79.09937662,17.0381318,15.38114835,93.30280536
75.80198237,90.28114581,92.0182306,141.4899994,96.37677633,36.51926553,45.15928468,73.97958423,25.32303227,18.21177409,2.095903923,3.052827788,9.482549075,19.14693315,35.34489092,78.56579026,20.42254639,63.49378344,191.0825179,86.65679981,31.6429811,47.22452146,31.21318416,23.77933639,68.75554985,70.84944725,23.01439587,18.00767024,95.34700288
72.14040113,88.02141108,93.32323099,119.1086387,69.66452534,22.29563865,30.30636689,56.15985863,21.54487299,24.46315386,1.729813543,2.739949213,6.71759325,17.01564245,24.26424454,58.7640058,26.17412118,38.16299496,146.0960145,98.30154407,27.90020201,42.24610773,18.93392179,30.08383195,48.84334957,58.01476265,18.45809504,23.48826985,95.57265841
84.43740293,103.8554503,117.8005588,127.5705623,51.70843683,16.49626816,37.0691804,58.44369554,26.22011418,16.97709796,2.358175279,1.584046794,15.05344201,13.17027492,22.0696683,45.48315553,16.85991465,32.46938019,95.854804,69.78766649,28.91742626,37.30465375,16.08383496,21.92702671,40.70681033,42.47879875,15.54917964,20.90823565,105.4693163
75.74774939,112.0675876,156.1195051,168.7338489,47.48473905,17.73081399,36.5835735,48.10920577,20.96845518,17.50246195,6.735893158,3.68392546,12.50938303,20.87190406,29.92722949,38.85034476,18.11185333,20.68403654,74.75310186,92.94915514,29.69246103,46.37905233,8.193175743,18.28247487,37.23647126,30.91751206,25.14974532,19.6059307,97.41289432
92.98096869,144.3186811,193.3399588,204.1138695,44.89633556,20.82923469,51.10015131,50.55887184,24.02058242,21.04606926,11.17377863,4.82244848,26.59140921,24.67631528,16.2873004,32.93118691,20.82038298,22.03349632,59.63412624,97.35546684,27.93636074,50.69948759,18.32315892,23.19526967,30.55111373,30.95526049,26.33594625,32.39684342,90.41129363
90.16047969,135.5261589,206.3067259,210.6912549,42.43105961,10.10370836,54.87508266,44.83342984,17.10324107,20.61408809,7.870976638,7.984380645,19.58755066,31.70127373,14.11120823,26.09637463,15.6148703,10.67444385,45.34660141,99.6155044,21.74999231,40.9273366,13.13744122,17.55516472,21.60074775,8.787028753,21.99537881,20.22620203,92.73567664
115.0385536,152.4027334,202.3674122,217.518095,35.26728981,8.196326307,62.52487495,44.33147433,12.40581109,16.805244,8.978605175,11.36652068,23.93949883,30.17093209,8.324396073,18.63960537,10.06825352,8.414985644,31.85365146,109.7594398,16.30060101,46.30810398,10.43670952,19.22640168,25.11252992,10.82269977,15.01427078,18.88012269,90.84897751
116.5010826,162.2400839,204.4327836,217.962498,31.24673909,7.951322916,67.9730631,50.70673372,23.58639902,25.90235141,9.900837232,11.19239378,30.86859316,43.68095835,12.14064749,18.48556604,12.8523403,10.27566696,30.47177274,101.8314185,17.97961776,45.61503274,10.98693841,9.103541249,31.45180475,10.34540228,21.19125781,16.2190003,97.54314721
122.0789526,158.3350764,207.5378146,229.7132546,30.47900568,14.41110389,84.99662639,66.3568119,23.10057435,38.67336911,14.46261182,14.51152046,42.77473563,44.23037776,13.00106167,20.13045536,12.71579958,8.717030119,38.77664852,100.1955471,15.70744821,62.29342329,5.499699426,0,23.45664914,14.17841804,27.36841339,20.53456524,97.3944521
130.9851803,153.2926635,227.5912538,239.046386,33.39527432,16.93488973,83.40288474,93.92348881,18.26402116,29.08470254,13.56437061,14.27055217,38.58053352,37.19066486,25.20038422,30.76237844,25.42401433,16.20100541,38.16461888,103.7521245,32.80859581,66.92596325,8.773660003,2.491480396,37.79272703,18.15756523,31.13847904,27.10278666,110.3389656
120.0630568,157.145696,202.4472238,230.5872771,36.32671759,14.05505063,87.0797559,99.57341464,23.55547231,43.57562632,16.37416426,18.36142124,43.06866919,44.83766023,20.53165641,18.98391999,17.13375514,14.25579047,33.89477709,93.82276628,33.01901181,65.55154323,17.00228574,12.2909685,35.6576527,23.49966006,33.16912958,23.44790121,95.35285052
106.3141365,148.9324875,193.0098611,220.6046356,38.20802859,10.96368715,85.37803177,99.9615247,23.19878107,40.88266108,13.99154603,15.84076666,33.98108944,43.46585158,13.1003148,18.61504049,14.75646009,12.16304295,39.5506333,77.1194472,31.13364725,62.81190436,11.11836124,6.38020733,27.68725739,14.47106657,24.42653727,23.08603592,105.7668076
116.1352266,148.7128114,201.8338028,237.2264059,41.05515472,13.66384266,82.8153502,97.79121133,22.15633751,32.49935039,16.31759809,21.0744559,40.26579598,49.88617711,14.59291923,23.37739233,14.74571763,8.923888552,35.87573243,89.56048043,43.40652921,62.89984836,16.23253982,13.34509055,31.38235208,12.05467214,31.35016821,19.94512566,101.2405115
98.38148232,147.5170866,202.615403,227.9067385,38.43576797,12.89408398,74.99076981,84.41145076,27.58741051,41.77087598,13.07773532,19.71156402,28.84873519,50.85047863,10.38917094,23.27792193,17.24843583,13.61264203,29.87956866,94.69226481,37.19984343,64.49570811,17.07358831,19.32553952,26.86346863,18.66826727,38.29201792,27.96344009,124.0727237
